year,survey,hauljoin,stratum_og,area_km2_og,stratum_new,area_km2_new,area_id_og,area_id_new,n_grid_og,pinc
2017,47,-17099,30,5705.973,38,25054.11000668544,803,803,228,0.05701754385964912
2017,47,-17100,30,5705.973,36,11669.500067452193,803,803,228,0.05701754385964912
2017,47,-17101,130,7914.305,135,12155.840017316092,803,803,317,0.0694006309148265
2017,47,-17103,30,5705.973,37,10929.020016272403,803,803,228,0.05701754385964912
2017,47,-17104,22,10759.218,23,9566.650039792166,803,803,430,0.044186046511627906
2017,47,-17105,22,10759.218,23,9566.650039792166,803,803,430,0.044186046511627906
2017,47,-17106,221,1528.313,123,17945.68999261703,803,803,61,0.11475409836065574
2017,47,-17108,221,1528.313,222,6241.23006753992,803,803,61,0.11475409836065574
2017,47,-17109,122,5008.5070000000005,24,29910.170085528796,803,803,200,0.08
2017,47,-17110,420,1953.2130000000002,321,2699.050011149546,803,803,78,0.038461538461538464
2017,47,-17111,221,1528.313,222,6241.23006753992,803,803,61,0.11475409836065574
2017,47,-17112,134,5013.205,136,35720.9500652735,803,803,201,0.0845771144278607
2017,47,-17113,134,5013.205,135,12155.840017316092,803,803,201,0.0845771144278607
2017,47,-17114,231,1622.615,136,35720.9500652735,803,803,65,0.09230769230769231
2017,47,-17115,134,5013.205,136,35720.9500652735,803,803,201,0.0845771144278607
2017,47,-17116,122,5008.5070000000005,24,29910.170085528796,803,803,200,0.08
2017,47,-17118,31,15401.19,38,25054.11000668544,803,803,616,0.040584415584415584
2017,47,-17121,31,15401.19,37,10929.020016272403,803,803,616,0.040584415584415584
2017,47,-17122,31,15401.19,37,10929.020016272403,803,803,616,0.040584415584415584
2017,47,-17123,31,15401.19,38,25054.11000668544,803,803,616,0.040584415584415584
2017,47,-17124,31,15401.19,38,25054.11000668544,803,803,616,0.040584415584415584
2017,47,-17125,31,15401.19,37,10929.020016272403,803,803,616,0.040584415584415584
2017,47,-17126,130,7914.305,136,35720.9500652735,803,803,317,0.0694006309148265
2017,47,-17127,31,15401.19,37,10929.020016272403,803,803,616,0.040584415584415584
2017,47,-17128,31,15401.19,38,25054.11000668544,803,803,616,0.040584415584415584
2017,47,-17129,130,7914.305,136,35720.9500652735,803,803,317,0.0694006309148265
2017,47,-17130,130,7914.305,136,35720.9500652735,803,803,317,0.0694006309148265
2017,47,-17132,31,15401.19,38,25054.11000668544,803,803,616,0.040584415584415584
2017,47,-17133,231,1622.615,136,35720.9500652735,803,803,65,0.09230769230769231
2017,47,-17134,134,5013.205,136,35720.9500652735,803,803,201,0.0845771144278607
2017,47,-17135,134,5013.205,135,12155.840017316092,803,803,201,0.0845771144278607
2017,47,-17138,330,2911.77,136,35720.9500652735,803,803,116,0.04310344827586207
2017,47,-17139,134,5013.205,136,35720.9500652735,803,803,201,0.0845771144278607
2017,47,-17140,130,7914.305,136,35720.9500652735,803,803,317,0.0694006309148265
2015,47,-15071,131,7343.186000000001,136,35720.9500652735,803,803,294,0.11224489795918367
2015,47,-15072,131,7343.186000000001,135,12155.840017316092,803,803,294,0.11224489795918367
2015,47,-15073,131,7343.186000000001,38,25054.11000668544,803,803,294,0.11224489795918367
2011,47,-8317,420,1953.2130000000002,321,2699.050011149546,803,803,78,0.0641025641025641
2011,47,-8318,420,1953.2130000000002,321,2699.050011149546,803,803,78,0.0641025641025641
2015,47,-15113,250,1118.15,252,6282.229928293959,804,804,45,0.08888888888888889
2015,47,-15114,150,4191.495,152,23319.160068944147,804,804,168,0.06547619047619048
2015,47,-15115,350,2079.744,352,4734.080872436548,804,804,83,0.04819277108433735
2015,47,-15116,150,4191.495,152,23319.160068944147,804,804,168,0.06547619047619048
2015,47,-15117,150,4191.495,152,23319.160068944147,804,804,168,0.06547619047619048
2015,47,-15118,50,4390.939,51,8729.589720038644,804,804,176,0.03409090909090909
2015,47,-15119,150,4191.495,152,23319.160068944147,804,804,168,0.06547619047619048
2015,47,-15120,150,4191.495,152,23319.160068944147,804,804,168,0.06547619047619048
2015,47,-15121,50,4390.939,51,8729.589720038644,804,804,176,0.03409090909090909
2015,47,-15122,50,4390.939,51,8729.589720038644,804,804,176,0.03409090909090909
2015,47,-15123,150,4191.495,152,23319.160068944147,804,804,168,0.06547619047619048
2015,47,-15124,351,772.272,352,4734.080872436548,804,804,31,0.12903225806451613
2015,47,-15125,351,772.272,352,4734.080872436548,804,804,31,0.12903225806451613
2015,47,-15126,251,3779.5370000000003,252,6282.229928293959,804,804,151,0.09271523178807947
2015,47,-15128,350,2079.744,352,4734.080872436548,804,804,83,0.04819277108433735
2015,47,-15129,251,3779.5370000000003,252,6282.229928293959,804,804,151,0.09271523178807947
2015,47,-15130,251,3779.5370000000003,252,6282.229928293959,804,804,151,0.09271523178807947
2015,47,-15131,251,3779.5370000000003,252,6282.229928293959,804,804,151,0.09271523178807947
2015,47,-15132,151,6606.8,152,23319.160068944147,804,804,264,0.06060606060606061
2015,47,-15136,151,6606.8,51,8729.589720038644,804,804,264,0.06060606060606061
2015,47,-15138,151,6606.8,152,23319.160068944147,804,804,264,0.06060606060606061
2015,47,-15139,151,6606.8,152,23319.160068944147,804,804,264,0.06060606060606061
2015,47,-15140,251,3779.5370000000003,252,6282.229928293959,804,804,151,0.09271523178807947
2015,47,-15141,251,3779.5370000000003,252,6282.229928293959,804,804,151,0.09271523178807947
2015,47,-15142,151,6606.8,152,23319.160068944147,804,804,264,0.06060606060606061
2015,47,-15143,251,3779.5370000000003,252,6282.229928293959,804,804,151,0.09271523178807947
2015,47,-15144,151,6606.8,152,23319.160068944147,804,804,264,0.06060606060606061
2015,47,-15145,151,6606.8,152,23319.160068944147,804,804,264,0.06060606060606061
2015,47,-15146,133,12038.741,136,35720.9500652735,803,803,482,0.03112033195020747
2015,47,-15147,230,6659.4580000000005,136,35720.9500652735,803,803,266,0.06015037593984962
2015,47,-15148,230,6659.4580000000005,136,35720.9500652735,803,803,266,0.06015037593984962
2015,47,-15149,230,6659.4580000000005,136,35720.9500652735,803,803,266,0.06015037593984962
2015,47,-15150,131,7343.186000000001,38,25054.11000668544,803,803,294,0.11224489795918367
2015,47,-15152,131,7343.186000000001,38,25054.11000668544,803,803,294,0.11224489795918367
2015,47,-15153,131,7343.186000000001,135,12155.840017316092,803,803,294,0.11224489795918367
2015,47,-15154,131,7343.186000000001,136,35720.9500652735,803,803,294,0.11224489795918367
2015,47,-15155,131,7343.186000000001,136,35720.9500652735,803,803,294,0.11224489795918367
2015,47,-15156,430,1744.837,136,35720.9500652735,803,803,70,0.04285714285714286
2015,47,-15157,330,2911.77,136,35720.9500652735,803,803,116,0.06896551724137931
2015,47,-15158,330,2911.77,136,35720.9500652735,803,803,116,0.06896551724137931
2015,47,-15159,430,1744.837,136,35720.9500652735,803,803,70,0.04285714285714286
2015,47,-15160,230,6659.4580000000005,136,35720.9500652735,803,803,266,0.06015037593984962
2015,47,-15161,430,1744.837,136,35720.9500652735,803,803,70,0.04285714285714286
2015,47,-15162,230,6659.4580000000005,136,35720.9500652735,803,803,266,0.06015037593984962
2015,47,-15163,241,2126.5840000000003,242,7987.2100426248735,804,804,85,0.10588235294117647
2015,47,-15164,140,7345.603,136,35720.9500652735,804,803,294,0.02040816326530612
2015,47,-15165,241,2126.5840000000003,242,7987.2100426248735,804,804,85,0.10588235294117647
2015,47,-15166,241,2126.5840000000003,242,7987.2100426248735,804,804,85,0.10588235294117647
2015,47,-15167,341,1520.458,242,7987.2100426248735,804,804,61,0.11475409836065574
2015,47,-15168,241,2126.5840000000003,242,7987.2100426248735,804,804,85,0.10588235294117647
2015,47,-15169,241,2126.5840000000003,242,7987.2100426248735,804,804,85,0.10588235294117647
2015,47,-15170,341,1520.458,242,7987.2100426248735,804,804,61,0.11475409836065574
2015,47,-15171,341,1520.458,242,7987.2100426248735,804,804,61,0.11475409836065574
2015,47,-15172,240,3043.529,242,7987.2100426248735,804,804,122,0.07377049180327869
2015,47,-15074,131,7343.186000000001,136,35720.9500652735,803,803,294,0.11224489795918367
2015,47,-15075,131,7343.186000000001,135,12155.840017316092,803,803,294,0.11224489795918367
2015,47,-15076,230,6659.4580000000005,136,35720.9500652735,803,803,266,0.06015037593984962
2015,47,-15077,530,3493.8650000000002,531,2646.679942120068,803,803,140,0.02857142857142857
2015,47,-15078,530,3493.8650000000002,531,2646.679942120068,803,803,140,0.02857142857142857
2015,47,-15079,530,3493.8650000000002,531,2646.679942120068,803,803,140,0.02857142857142857
2015,47,-15080,230,6659.4580000000005,136,35720.9500652735,803,803,266,0.06015037593984962
2015,47,-15081,230,6659.4580000000005,136,35720.9500652735,803,803,266,0.06015037593984962
2015,47,-15082,133,12038.741,38,25054.11000668544,803,803,482,0.03112033195020747
2015,47,-15083,341,1520.458,242,7987.2100426248735,804,804,61,0.11475409836065574
2015,47,-15084,241,2126.5840000000003,242,7987.2100426248735,804,804,85,0.10588235294117647
2015,47,-15085,341,1520.458,242,7987.2100426248735,804,804,61,0.11475409836065574
2015,47,-15086,540,1887.424,541,1435.0200026966352,804,804,75,0.013333333333333334
2015,47,-15087,341,1520.458,242,7987.2100426248735,804,804,61,0.11475409836065574
2015,47,-15088,40,9897.569000000001,43,7330.130036014385,804,804,396,0.025252525252525252
2015,47,-15089,40,9897.569000000001,42,3472.3399558654082,804,804,396,0.025252525252525252
2015,47,-15090,250,1118.15,252,6282.229928293959,804,804,45,0.08888888888888889
2015,47,-15091,150,4191.495,252,6282.229928293959,804,804,168,0.06547619047619048
2015,47,-15092,550,1201.39,551,2186.8398933748153,804,804,48,0.041666666666666664
2015,47,-15093,150,4191.495,152,23319.160068944147,804,804,168,0.06547619047619048
2015,47,-15094,450,1029.9940000000001,551,2186.8398933748153,804,804,41,0.0975609756097561
2015,47,-15096,450,1029.9940000000001,551,2186.8398933748153,804,804,41,0.0975609756097561
2015,47,-15097,550,1201.39,551,2186.8398933748153,804,804,48,0.041666666666666664
2015,47,-15098,251,3779.5370000000003,252,6282.229928293959,804,804,151,0.09271523178807947
2015,47,-15099,251,3779.5370000000003,252,6282.229928293959,804,804,151,0.09271523178807947
2015,47,-15100,50,4390.939,51,8729.589720038644,804,804,176,0.03409090909090909
2015,47,-15101,151,6606.8,152,23319.160068944147,804,804,264,0.06060606060606061
2015,47,-15102,151,6606.8,152,23319.160068944147,804,804,264,0.06060606060606061
2015,47,-15103,151,6606.8,152,23319.160068944147,804,804,264,0.06060606060606061
2017,47,-16428,210,2787.293,113,9129.220094865688,805,805,111,0.11711711711711711
2017,47,-17248,40,9897.569000000001,42,3472.3399558654082,804,804,396,0.025252525252525252
2017,47,-17249,240,3043.529,242,7987.2100426248735,804,804,122,0.05737704918032787
2017,47,-17141,130,7914.305,38,25054.11000668544,803,803,317,0.0694006309148265
2017,47,-17142,130,7914.305,136,35720.9500652735,803,803,317,0.0694006309148265
2017,47,-17143,31,15401.19,37,10929.020016272403,803,803,616,0.040584415584415584
2017,47,-16429,111,8121.432000000001,113,9129.220094865688,805,805,325,0.07692307692307693
2017,47,-16430,111,8121.432000000001,15,37901.15027415562,805,805,325,0.07692307692307693
2017,47,-16431,111,8121.432000000001,15,37901.15027415562,805,805,325,0.07692307692307693
2017,47,-16432,111,8121.432000000001,15,37901.15027415562,805,805,325,0.07692307692307693
2017,47,-16433,210,2787.293,113,9129.220094865688,805,805,111,0.11711711711711711
2017,47,-16434,10,7594.147,14,7888.04981705442,805,805,304,0.029605263157894735
2017,47,-16435,111,8121.432000000001,15,37901.15027415562,805,805,325,0.07692307692307693
2017,47,-16436,111,8121.432000000001,113,9129.220094865688,805,805,325,0.07692307692307693
2017,47,-16437,210,2787.293,211,5721.879975489176,805,805,111,0.11711711711711711
2017,47,-16438,310,2531.04,211,5721.879975489176,805,805,101,0.039603960396039604
2017,47,-16439,111,8121.432000000001,15,37901.15027415562,805,805,325,0.07692307692307693
2017,47,-16440,410,2005.558,211,5721.879975489176,805,805,80,0.025
2017,47,-16441,111,8121.432000000001,113,9129.220094865688,805,805,325,0.07692307692307693
2017,47,-16442,210,2787.293,211,5721.879975489176,805,805,111,0.11711711711711711
2017,47,-16443,111,8121.432000000001,113,9129.220094865688,805,805,325,0.07692307692307693
2017,47,-16444,10,7594.147,113,9129.220094865688,805,805,304,0.029605263157894735
2017,47,-16445,111,8121.432000000001,113,9129.220094865688,805,805,325,0.07692307692307693
2017,47,-16446,10,7594.147,15,37901.15027415562,805,805,304,0.029605263157894735
2017,47,-16447,10,7594.147,113,9129.220094865688,805,805,304,0.029605263157894735
2017,47,-16448,10,7594.147,15,37901.15027415562,805,805,304,0.029605263157894735
2017,47,-16449,11,13456.816,15,37901.15027415562,805,805,538,0.048327137546468404
2017,47,-16450,11,13456.816,15,37901.15027415562,805,805,538,0.048327137546468404
2017,47,-16451,11,13456.816,15,37901.15027415562,805,805,538,0.048327137546468404
2017,47,-16452,11,13456.816,15,37901.15027415562,805,805,538,0.048327137546468404
2017,47,-16453,11,13456.816,15,37901.15027415562,805,805,538,0.048327137546468404
2017,47,-16454,11,13456.816,15,37901.15027415562,805,805,538,0.048327137546468404
2017,47,-16455,310,2531.04,211,5721.879975489176,805,805,101,0.039603960396039604
2017,47,-16456,11,13456.816,15,37901.15027415562,805,805,538,0.048327137546468404
2017,47,-16457,11,13456.816,15,37901.15027415562,805,805,538,0.048327137546468404
2017,47,-16458,11,13456.816,15,37901.15027415562,805,805,538,0.048327137546468404
2017,47,-16459,11,13456.816,15,37901.15027415562,805,805,538,0.048327137546468404
2017,47,-16460,11,13456.816,15,37901.15027415562,805,805,538,0.048327137546468404
2017,47,-16461,11,13456.816,15,37901.15027415562,805,805,538,0.048327137546468404
2017,47,-16462,11,13456.816,15,37901.15027415562,805,805,538,0.048327137546468404
2017,47,-16463,12,6806.293000000001,15,37901.15027415562,805,805,272,0.051470588235294115
2017,47,-16464,12,6806.293000000001,15,37901.15027415562,805,805,272,0.051470588235294115
2017,47,-16465,12,6806.293000000001,14,7888.04981705442,805,805,272,0.051470588235294115
2017,47,-16466,12,6806.293000000001,15,37901.15027415562,805,805,272,0.051470588235294115
2017,47,-16467,12,6806.293000000001,15,37901.15027415562,805,805,272,0.051470588235294115
2017,47,-16468,13,12347.492,15,37901.15027415562,805,805,494,0.05060728744939271
2017,47,-16469,13,12347.492,15,37901.15027415562,805,805,494,0.05060728744939271
2017,47,-16470,13,12347.492,15,37901.15027415562,805,805,494,0.05060728744939271
2017,47,-16471,13,12347.492,15,37901.15027415562,805,805,494,0.05060728744939271
2017,47,-16472,210,2787.293,211,5721.879975489176,805,805,111,0.11711711711711711
2017,47,-16473,110,4272.255,113,9129.220094865688,805,805,171,0.023391812865497075
2017,47,-16474,13,12347.492,113,9129.220094865688,805,805,494,0.05060728744939271
2017,47,-16475,13,12347.492,113,9129.220094865688,805,805,494,0.05060728744939271
2017,47,-16476,13,12347.492,15,37901.15027415562,805,805,494,0.05060728744939271
2017,47,-16477,110,4272.255,113,9129.220094865688,805,805,171,0.023391812865497075
2017,47,-16478,111,8121.432000000001,113,9129.220094865688,805,805,325,0.07692307692307693
2017,47,-16479,111,8121.432000000001,15,37901.15027415562,805,805,325,0.07692307692307693
2017,47,-16480,210,2787.293,211,5721.879975489176,805,805,111,0.11711711711711711
2017,47,-16481,210,2787.293,211,5721.879975489176,805,805,111,0.11711711711711711
2017,47,-16482,13,12347.492,15,37901.15027415562,805,805,494,0.05060728744939271
2017,47,-16483,111,8121.432000000001,113,9129.220094865688,805,805,325,0.07692307692307693
2017,47,-16484,13,12347.492,15,37901.15027415562,805,805,494,0.05060728744939271
2015,47,-14107,11,13456.816,15,37901.15027415562,805,805,538,0.08178438661710037
2017,47,-17250,141,5276.551,144,11907.559999572557,804,804,211,0.02843601895734597
2017,47,-17251,141,5276.551,144,11907.559999572557,804,804,211,0.02843601895734597
2017,47,-17252,142,9031.98,144,11907.559999572557,804,804,361,0.019390581717451522
2017,47,-17253,142,9031.98,152,23319.160068944147,804,804,361,0.019390581717451522
2017,47,-17255,142,9031.98,152,23319.160068944147,804,804,361,0.019390581717451522
2017,47,-17256,142,9031.98,152,23319.160068944147,804,804,361,0.019390581717451522
2017,47,-17257,142,9031.98,152,23319.160068944147,804,804,361,0.019390581717451522
2017,47,-17258,142,9031.98,152,23319.160068944147,804,804,361,0.019390581717451522
2017,47,-17259,40,9897.569000000001,51,8729.589720038644,804,804,396,0.025252525252525252
2017,47,-17260,40,9897.569000000001,51,8729.589720038644,804,804,396,0.025252525252525252
2017,47,-17261,40,9897.569000000001,51,8729.589720038644,804,804,396,0.025252525252525252
2017,47,-17262,143,7727.466,152,23319.160068944147,804,804,309,0.02912621359223301
2017,47,-17263,40,9897.569000000001,51,8729.589720038644,804,804,396,0.025252525252525252
2017,47,-17264,143,7727.466,152,23319.160068944147,804,804,309,0.02912621359223301
2017,47,-17265,143,7727.466,152,23319.160068944147,804,804,309,0.02912621359223301
2017,47,-17266,143,7727.466,152,23319.160068944147,804,804,309,0.02912621359223301
2017,47,-17267,143,7727.466,152,23319.160068944147,804,804,309,0.02912621359223301
2017,47,-17268,240,3043.529,252,6282.229928293959,804,804,122,0.05737704918032787
2017,47,-17269,150,4191.495,152,23319.160068944147,804,804,168,0.05357142857142857
2017,47,-17270,150,4191.495,152,23319.160068944147,804,804,168,0.05357142857142857
2017,47,-17271,351,772.272,352,4734.080872436548,804,804,31,0.16129032258064516
2017,47,-17272,50,4390.939,51,8729.589720038644,804,804,176,0.03409090909090909
2017,47,-17273,250,1118.15,252,6282.229928293959,804,804,45,0.08888888888888889
2017,47,-17274,150,4191.495,152,23319.160068944147,804,804,168,0.05357142857142857
2017,47,-17276,150,4191.495,152,23319.160068944147,804,804,168,0.05357142857142857
2017,47,-17277,150,4191.495,152,23319.160068944147,804,804,168,0.05357142857142857
2017,47,-17278,250,1118.15,252,6282.229928293959,804,804,45,0.08888888888888889
2017,47,-17279,350,2079.744,352,4734.080872436548,804,804,83,0.03614457831325301
2017,47,-17280,350,2079.744,352,4734.080872436548,804,804,83,0.03614457831325301
2017,47,-17284,351,772.272,352,4734.080872436548,804,804,31,0.16129032258064516
2017,47,-17285,351,772.272,352,4734.080872436548,804,804,31,0.16129032258064516
2017,47,-17286,351,772.272,352,4734.080872436548,804,804,31,0.16129032258064516
2017,47,-17287,450,1029.9940000000001,551,2186.8398933748153,804,804,41,0.04878048780487805
2017,47,-17288,450,1029.9940000000001,551,2186.8398933748153,804,804,41,0.04878048780487805
2017,47,-17289,251,3779.5370000000003,252,6282.229928293959,804,804,151,0.039735099337748346
2017,47,-17290,151,6606.8,152,23319.160068944147,804,804,264,0.03409090909090909
2017,47,-17291,151,6606.8,152,23319.160068944147,804,804,264,0.03409090909090909
2017,47,-17292,251,3779.5370000000003,252,6282.229928293959,804,804,151,0.039735099337748346
2017,47,-17293,251,3779.5370000000003,252,6282.229928293959,804,804,151,0.039735099337748346
2017,47,-17295,151,6606.8,152,23319.160068944147,804,804,264,0.03409090909090909
2017,47,-17296,151,6606.8,152,23319.160068944147,804,804,264,0.03409090909090909
2017,47,-17297,50,4390.939,51,8729.589720038644,804,804,176,0.03409090909090909
2017,47,-17298,50,4390.939,51,8729.589720038644,804,804,176,0.03409090909090909
2017,47,-17299,151,6606.8,152,23319.160068944147,804,804,264,0.03409090909090909
2017,47,-17300,50,4390.939,51,8729.589720038644,804,804,176,0.03409090909090909
2017,47,-17301,251,3779.5370000000003,152,23319.160068944147,804,804,151,0.039735099337748346
2017,47,-17302,251,3779.5370000000003,152,23319.160068944147,804,804,151,0.039735099337748346
2017,47,-17303,151,6606.8,152,23319.160068944147,804,804,264,0.03409090909090909
2017,47,-17304,251,3779.5370000000003,252,6282.229928293959,804,804,151,0.039735099337748346
2017,47,-17305,350,2079.744,352,4734.080872436548,804,804,83,0.03614457831325301
2017,47,-17306,151,6606.8,152,23319.160068944147,804,804,264,0.03409090909090909
2017,47,-17307,33,5118.352,136,35720.9500652735,803,803,205,0.03414634146341464
2017,47,-17308,133,12038.741,136,35720.9500652735,803,803,482,0.022821576763485476
2015,47,-15173,240,3043.529,242,7987.2100426248735,804,804,122,0.07377049180327869
2015,47,-15174,240,3043.529,242,7987.2100426248735,804,804,122,0.07377049180327869
2017,47,-17144,231,1622.615,136,35720.9500652735,803,803,65,0.09230769230769231
2017,47,-17145,134,5013.205,135,12155.840017316092,803,803,201,0.0845771144278607
2017,47,-17146,330,2911.77,136,35720.9500652735,803,803,116,0.04310344827586207
2017,47,-17147,430,1744.837,136,35720.9500652735,803,803,70,0.02857142857142857
2017,47,-17148,31,15401.19,37,10929.020016272403,803,803,616,0.040584415584415584
2017,47,-17149,130,7914.305,136,35720.9500652735,803,803,317,0.0694006309148265
2017,47,-17150,30,5705.973,38,25054.11000668544,803,803,228,0.05701754385964912
2017,47,-17151,130,7914.305,135,12155.840017316092,803,803,317,0.0694006309148265
2017,47,-17152,134,5013.205,135,12155.840017316092,803,803,201,0.0845771144278607
2017,47,-17153,31,15401.19,38,25054.11000668544,803,803,616,0.040584415584415584
2017,47,-17154,430,1744.837,136,35720.9500652735,803,803,70,0.02857142857142857
2017,47,-17155,330,2911.77,136,35720.9500652735,803,803,116,0.04310344827586207
2017,47,-17156,330,2911.77,136,35720.9500652735,803,803,116,0.04310344827586207
2017,47,-17157,230,6659.4580000000005,136,35720.9500652735,803,803,266,0.041353383458646614
2017,47,-17158,230,6659.4580000000005,136,35720.9500652735,803,803,266,0.041353383458646614
2017,47,-17160,131,7343.186000000001,135,12155.840017316092,803,803,294,0.08503401360544217
2017,47,-17161,131,7343.186000000001,135,12155.840017316092,803,803,294,0.08503401360544217
2017,47,-17162,131,7343.186000000001,135,12155.840017316092,803,803,294,0.08503401360544217
2017,47,-17164,131,7343.186000000001,135,12155.840017316092,803,803,294,0.08503401360544217
2017,47,-17165,131,7343.186000000001,135,12155.840017316092,803,803,294,0.08503401360544217
2017,47,-17166,131,7343.186000000001,136,35720.9500652735,803,803,294,0.08503401360544217
2017,47,-17167,131,7343.186000000001,136,35720.9500652735,803,803,294,0.08503401360544217
2017,47,-17168,230,6659.4580000000005,136,35720.9500652735,803,803,266,0.041353383458646614
2017,47,-17169,133,12038.741,136,35720.9500652735,803,803,482,0.022821576763485476
2017,47,-17170,150,4191.495,252,6282.229928293959,804,804,168,0.05357142857142857
2017,47,-17171,150,4191.495,152,23319.160068944147,804,804,168,0.05357142857142857
2017,47,-17172,150,4191.495,152,23319.160068944147,804,804,168,0.05357142857142857
2017,47,-17173,250,1118.15,252,6282.229928293959,804,804,45,0.08888888888888889
2017,47,-17175,151,6606.8,152,23319.160068944147,804,804,264,0.03409090909090909
2017,47,-17176,151,6606.8,152,23319.160068944147,804,804,264,0.03409090909090909
2017,47,-17177,131,7343.186000000001,135,12155.840017316092,803,803,294,0.08503401360544217
2017,47,-17178,131,7343.186000000001,135,12155.840017316092,803,803,294,0.08503401360544217
2017,47,-17179,230,6659.4580000000005,136,35720.9500652735,803,803,266,0.041353383458646614
2017,47,-17180,131,7343.186000000001,135,12155.840017316092,803,803,294,0.08503401360544217
2017,47,-17181,131,7343.186000000001,135,12155.840017316092,803,803,294,0.08503401360544217
2017,47,-17182,131,7343.186000000001,38,25054.11000668544,803,803,294,0.08503401360544217
2017,47,-17183,230,6659.4580000000005,136,35720.9500652735,803,803,266,0.041353383458646614
2017,47,-17184,330,2911.77,136,35720.9500652735,803,803,116,0.04310344827586207
2017,47,-17185,134,5013.205,135,12155.840017316092,803,803,201,0.0845771144278607
2017,47,-17186,133,12038.741,135,12155.840017316092,803,803,482,0.022821576763485476
2017,47,-17187,133,12038.741,135,12155.840017316092,803,803,482,0.022821576763485476
2017,47,-17188,133,12038.741,136,35720.9500652735,803,803,482,0.022821576763485476
2017,47,-17189,140,7345.603,144,11907.559999572557,804,804,294,0.023809523809523808
2017,47,-17190,241,2126.5840000000003,242,7987.2100426248735,804,804,85,0.11764705882352941
2017,47,-17191,341,1520.458,242,7987.2100426248735,804,804,61,0.04918032786885246
2017,47,-17192,241,2126.5840000000003,242,7987.2100426248735,804,804,85,0.11764705882352941
2017,47,-17193,341,1520.458,242,7987.2100426248735,804,804,61,0.04918032786885246
2017,47,-17194,140,7345.603,144,11907.559999572557,804,804,294,0.023809523809523808
2017,47,-17195,41,6685.277,43,7330.130036014385,804,804,267,0.026217228464419477
2017,47,-17196,41,6685.277,43,7330.130036014385,804,804,267,0.026217228464419477
2017,47,-17197,41,6685.277,43,7330.130036014385,804,804,267,0.026217228464419477
2017,47,-17198,140,7345.603,144,11907.559999572557,804,804,294,0.023809523809523808
2015,47,-14108,12,6806.293000000001,15,37901.15027415562,805,805,272,0.06985294117647059
2015,47,-14109,12,6806.293000000001,15,37901.15027415562,805,805,272,0.06985294117647059
2015,47,-14110,110,4272.255,113,9129.220094865688,805,805,171,0.029239766081871343
2015,47,-14111,12,6806.293000000001,15,37901.15027415562,805,805,272,0.06985294117647059
2015,47,-14112,12,6806.293000000001,15,37901.15027415562,805,805,272,0.06985294117647059
2015,47,-14113,12,6806.293000000001,15,37901.15027415562,805,805,272,0.06985294117647059
2015,47,-14114,13,12347.492,14,7888.04981705442,805,805,494,0.06275303643724696
2015,47,-14199,110,4272.255,113,9129.220094865688,805,805,171,0.029239766081871343
2015,47,-14200,111,8121.432000000001,113,9129.220094865688,805,805,325,0.12615384615384614
2015,47,-14201,210,2787.293,113,9129.220094865688,805,805,111,0.1891891891891892
2015,47,-14202,310,2531.04,211,5721.879975489176,805,805,101,0.0594059405940594
2015,47,-14204,13,12347.492,14,7888.04981705442,805,805,494,0.06275303643724696
2015,47,-14205,122,5008.5070000000005,24,29910.170085528796,803,803,200,0.16
2015,47,-14206,320,1603.96,222,6241.23006753992,803,803,64,0.09375
2015,47,-14207,221,1528.313,222,6241.23006753992,803,803,61,0.16393442622950818
2015,47,-14210,120,11104.35,24,29910.170085528796,803,803,444,0.04504504504504504
2015,47,-14211,21,7297.996,24,29910.170085528796,803,803,292,0.0547945205479452
2015,47,-14212,121,7734.515,24,29910.170085528796,803,803,309,0.11003236245954692
2015,47,-14213,121,7734.515,123,17945.68999261703,803,803,309,0.11003236245954692
2015,47,-14214,121,7734.515,123,17945.68999261703,803,803,309,0.11003236245954692
2015,47,-14215,121,7734.515,123,17945.68999261703,803,803,309,0.11003236245954692
2015,47,-14216,121,7734.515,24,29910.170085528796,803,803,309,0.11003236245954692
2015,47,-14217,21,7297.996,24,29910.170085528796,803,803,292,0.0547945205479452
2015,47,-14218,120,11104.35,24,29910.170085528796,803,803,444,0.04504504504504504
2015,47,-14219,120,11104.35,24,29910.170085528796,803,803,444,0.04504504504504504
2015,47,-14220,120,11104.35,24,29910.170085528796,803,803,444,0.04504504504504504
2015,47,-14221,120,11104.35,24,29910.170085528796,803,803,444,0.04504504504504504
2015,47,-14222,120,11104.35,24,29910.170085528796,803,803,444,0.04504504504504504
2015,47,-14223,12,6806.293000000001,14,7888.04981705442,805,805,272,0.06985294117647059
2015,47,-14224,12,6806.293000000001,15,37901.15027415562,805,805,272,0.06985294117647059
2015,47,-14225,112,2278.242,113,9129.220094865688,805,805,91,0.04395604395604396
2015,47,-14226,121,7734.515,123,17945.68999261703,803,803,309,0.11003236245954692
2015,47,-14227,220,10015.928,222,6241.23006753992,803,803,401,0.02743142144638404
2015,47,-14228,220,10015.928,222,6241.23006753992,803,803,401,0.02743142144638404
2015,47,-14229,121,7734.515,123,17945.68999261703,803,803,309,0.11003236245954692
2015,47,-14230,121,7734.515,123,17945.68999261703,803,803,309,0.11003236245954692
2015,47,-14231,121,7734.515,24,29910.170085528796,803,803,309,0.11003236245954692
2015,47,-14232,121,7734.515,24,29910.170085528796,803,803,309,0.11003236245954692
2015,47,-14233,22,10759.218,24,29910.170085528796,803,803,430,0.06046511627906977
