year,survey,stratum,hauljoin,lat_mid,long_mid
2021,47,13,-20336,54.99672,-159.0756
2021,47,120,-20337,55.169235,-158.87488
2021,47,120,-20338,55.33379,-158.85133
2021,47,112,-20339,55.426475,-159.16818
2021,47,120,-20340,55.670975,-159.00881
2021,47,120,-20341,55.448795,-158.53542
2021,47,120,-20342,55.708805,-158.176655
2021,47,20,-20343,55.94578,-158.05884
2021,47,20,-20344,55.9234,-158.61389
2021,47,20,-20345,56.05135,-158.179855
2021,47,20,-20346,56.005925,-158.290385
2021,47,20,-20347,56.2328,-158.276145
2021,47,20,-20348,56.76608,-157.1066
2021,47,20,-20350,56.594025,-156.96149
2021,47,121,-20351,56.736895,-156.72625
2021,47,13,-20352,54.83545,-160.53266
2021,47,13,-20353,54.92799,-160.518145
2021,47,13,-20354,54.991845,-160.621675
2021,47,111,-20355,53.10859,-167.69967
2021,47,310,-20357,53.09069,-166.968665
2021,47,210,-20358,53.355885,-166.341905
2021,47,111,-20359,53.5028,-166.308155
2021,47,10,-20360,53.896195,-165.873245
2021,47,10,-20361,53.87813,-165.36788
2021,47,210,-20362,53.617475,-165.446525
2021,47,10,-20363,53.6709,-165.655765
2021,47,210,-20364,53.702,-165.241935
2021,47,11,-20365,54.253855,-164.944055
2021,47,11,-20366,54.08123,-164.81448
2021,47,121,-20367,56.718425,-156.645665
2021,47,121,-20368,56.732635,-156.52252
2021,47,220,-20374,56.15062,-156.12422
2021,47,121,-20375,55.932015,-156.657785
2021,47,121,-20376,55.93978,-156.781775
2021,47,220,-20377,55.750205,-156.72659
2021,47,121,-20378,55.601635,-156.723915
2021,47,21,-20379,55.57677,-156.8224
2021,47,122,-20380,55.349305,-156.29486
2021,47,122,-20382,55.290635,-156.54836
2021,47,221,-20383,55.59908,-155.528855
2021,47,221,-20384,55.6142,-155.4941
2021,47,122,-20385,55.573935,-155.687025
2021,47,420,-20386,55.550325,-154.86365
2021,47,22,-20387,55.763305,-155.963595
2021,47,420,-20388,55.870335,-154.156185
2021,47,134,-20389,55.98016,-153.77834
2021,47,134,-20390,55.94595,-153.78874
2021,47,134,-20391,55.9548,-153.633285
2021,47,330,-20392,56.107695,-153.50946
2021,47,134,-20393,56.259565,-153.90501
2021,47,31,-20394,57.273295,-151.9601
2021,47,121,-20395,58.031745,-153.829995
2021,47,121,-20396,58.05769,-153.826155
2021,47,22,-20397,56.102775,-155.52516
2021,47,22,-20398,55.96352,-155.22866
2021,47,22,-20399,56.05,-155.130985
2021,47,22,-20400,56.39178,-155.462185
2021,47,31,-20401,57.0463,-151.9279
2021,47,31,-20402,57.00587,-152.056785
2021,47,134,-20403,56.79609,-151.773145
2021,47,130,-20404,57.1891,-152.549815
2021,47,31,-20405,57.014555,-152.332525
2021,47,130,-20406,56.92864,-152.457715
2021,47,130,-20407,57.00674,-152.75423
2021,47,130,-20408,57.037935,-152.79713
2021,47,30,-20409,57.011875,-153.39854
2021,47,122,-20410,56.21086,-154.063565
2021,47,122,-20411,56.244355,-154.133565
2021,47,122,-20412,56.246495,-154.235295
2021,47,30,-20413,56.657585,-153.86543
2021,47,22,-20414,56.7862,-154.45084
2021,47,22,-20415,56.825325,-154.45305
2021,47,220,-20416,56.83523,-155.7937
2021,47,220,-20417,57.073125,-155.467135
2021,47,20,-20418,57.367915000000004,-156.34149
2021,47,20,-20419,57.72228,-155.52098
2021,47,20,-20420,57.690225,-155.49931
2021,47,232,-20421,57.66037,-154.964085
2021,47,31,-20422,57.255375,-151.94096
2021,47,232,-20423,57.560375,-154.89108
2021,47,35,-20424,57.378285,-154.803345
2021,47,35,-20425,57.602845,-154.43411
2021,47,35,-20426,57.525175,-153.909195
2021,47,35,-20427,57.597645,-153.887765
2021,47,121,-20428,57.68714,-154.379
2021,47,121,-20429,57.88608,-154.92073
2021,47,232,-20430,57.96747,-154.35675
2021,47,121,-20431,57.92126,-153.95224
2021,47,130,-20843,57.874035,-151.954325
2021,47,31,-20844,57.96215,-151.7383
2021,47,30,-20845,58.1083,-152.084875
2021,47,30,-20846,58.146695,-152.17208
2021,47,20,-20847,58.324145,-154.07018
2021,47,35,-20848,58.29914,-153.104735
2019,47,210,-18785,53.703465,-164.818235
2019,47,111,-18786,53.7301,-165.30034
2019,47,111,-18787,53.812305,-165.021955
2019,47,10,-18788,53.95794,-165.190045
2019,47,10,-18789,54.225155,-165.462995
2019,47,210,-18790,53.32892,-166.40329
2019,47,310,-18791,53.250875,-166.43375
2019,47,410,-18792,53.22636,-166.33678
2019,47,210,-18793,53.446525,-165.951585
2019,47,11,-18794,54.69354,-163.37892
2019,47,11,-18795,54.564875,-163.3771
2019,47,11,-18796,54.502705,-163.796245
2019,47,11,-18797,54.461125,-163.87771
2019,47,11,-18798,54.461815,-164.119285
2019,47,11,-18799,54.417475,-164.26772
2019,47,11,-18800,54.32367,-164.133975
2019,47,11,-18801,54.28892,-163.911415
2019,47,11,-18802,54.292165,-163.70608
2019,47,11,-18803,54.31712,-163.631625
2019,47,11,-18804,54.32845,-163.39551
2019,47,11,-18805,54.510245,-162.899585
2019,47,11,-18806,54.538315,-162.707845
2019,47,12,-18807,54.788545,-162.88035
2019,47,13,-18808,54.539205,-161.214935
2019,47,13,-18809,54.591185,-161.179265
2019,47,111,-18810,54.35728,-160.726535
2019,47,111,-18811,54.34402,-160.864565
2019,47,111,-18812,54.384895,-160.93638
2019,47,110,-18813,54.53474,-160.904125
2019,47,110,-18814,54.573555,-160.83169
2019,47,110,-18815,54.788005,-160.64008
2019,47,13,-18816,54.797775,-160.062575
2019,47,13,-18819,54.557565,-159.864505
2019,47,13,-18820,54.561765,-159.77656
2019,47,210,-18821,52.65366,-169.917535
2019,47,111,-18822,52.728975,-169.842235
2019,47,210,-18823,52.654075,-169.430055
2019,47,111,-18824,52.62286,-169.27734
2019,47,10,-18825,53.040045,-168.3355
2019,47,111,-18826,53.061345,-167.883005
2019,47,10,-18827,53.387735,-167.131695
2021,47,35,-20849,58.410885,-152.937675
2021,47,132,-20850,58.578305,-153.32966
2021,47,132,-20851,58.61913,-153.09231
2021,47,132,-20852,58.689565,-152.744295
2021,47,132,-20853,58.769895,-152.814485
2021,47,32,-20854,59.290765,-152.83998
2021,47,32,-20855,59.257575,-153.39899
2021,47,32,-20856,59.422055,-153.15281
2021,47,32,-20857,59.670665,-152.59763
2021,47,32,-20858,59.573585,-153.216905
2021,47,32,-20859,59.533695,-153.21548
2021,47,32,-20860,59.79205,-152.91415
2021,47,32,-20861,59.86688,-152.16981
2021,47,32,-20862,59.55324,-152.03868
2021,47,132,-20863,59.141125,-152.241735
2021,47,33,-20864,59.114555,-151.843955
2021,47,132,-20865,58.639845,-151.83509
2021,47,132,-20866,58.446040000000004,-151.554
2021,47,30,-20867,58.15089,-152.007125
2021,47,30,-20868,58.18477,-151.573255
2021,47,130,-20869,58.11589,-151.564645
2021,47,130,-20870,57.546605,-151.87507
2021,47,31,-20871,57.458375,-151.145065
2021,47,31,-20872,57.81162,-150.889165
2021,47,130,-20873,57.669185,-150.28713
2021,47,231,-20874,57.62135,-150.116945
2021,47,231,-20875,57.552345,-150.280055
2021,47,330,-20876,57.515855,-150.22517
2021,47,330,-20877,57.529385,-150.121255
2021,47,230,-20878,57.930565,-149.872195
2021,47,130,-20879,57.99,-150.30591
2021,47,330,-20880,58.21131,-148.76348
2021,47,134,-20881,58.158225,-148.882535
2021,47,231,-20882,58.204715,-148.82444
2021,47,131,-20883,58.13629,-149.508885
2021,47,130,-20884,58.148135,-149.84083
2021,47,31,-20885,58.276725,-150.5401
2021,47,31,-20886,58.28097,-150.534085
2021,47,31,-20887,58.485305,-151.138
2021,47,132,-20888,58.484045,-151.22151
2021,47,132,-20889,58.929655,-151.85659
2021,47,132,-20890,58.799405,-151.55125
2021,47,132,-20891,58.60741,-151.188955
2021,47,132,-20892,58.604145,-151.22014
2021,47,132,-20893,58.603145,-151.18089
2021,47,230,-20894,58.682455,-148.826265
2021,47,131,-20895,58.505765,-149.269305
2021,47,131,-20896,58.526995,-149.604615
2021,47,131,-20897,58.696145,-149.43767
2021,47,131,-20898,58.656835,-150.022295
2021,47,33,-20899,59.2517,-151.06248
2021,47,33,-20900,59.276025,-151.14907
2021,47,33,-20901,59.063595,-151.30645
2021,47,132,-20902,59.107165,-151.048525
2021,47,133,-20904,59.035135,-150.59591
2019,47,210,-18828,54.38877,-159.68651500000001
2019,47,310,-18829,54.418655,-159.29331
2019,47,111,-18830,54.547705,-159.178955
2019,47,13,-18831,54.680925,-158.937245
2019,47,120,-18832,54.805675,-158.65019
2019,47,122,-18833,54.669625,-158.597315
2019,47,221,-18834,54.756525,-158.277905
2019,47,120,-18835,54.96135,-158.43788
2019,47,21,-18836,55.0393,-157.8981
2019,47,120,-18837,55.22607,-158.537275
2019,47,120,-18838,55.21375,-158.8154
2019,47,13,-18839,55.096665,-158.98149
2019,47,112,-18840,55.277155,-159.59663
2019,47,21,-19105,56.243925,-156.99286
2019,47,120,-19107,56.254405,-158.15965
2019,47,20,-19108,56.452515,-158.32183
2019,47,120,-19110,56.387745,-157.67669
2019,47,20,-19111,56.46539,-157.794635
2019,47,20,-19112,56.688975,-157.44222
2019,47,20,-19113,56.51721,-156.872
2019,47,121,-19114,56.671395,-156.73518
2019,47,121,-19115,56.96998,-156.220575
2019,47,20,-19116,57.09787,-156.169255
2019,47,20,-19117,57.369895,-156.17348
2019,47,20,-19118,57.53179,-156.011425
2019,47,220,-19119,57.474285,-155.00018
2019,47,35,-19120,57.389295,-154.7961
2019,47,35,-19121,57.406115,-154.784025
2019,47,121,-19122,57.8855,-154.922425
2019,47,232,-19123,57.829145,-154.73316
2019,47,232,-19124,57.874605,-154.65546
2019,47,35,-19125,57.90456,-153.757935
2019,47,35,-19126,57.928175,-153.58525
2019,47,35,-19127,58.239375,-153.095475
2019,47,132,-19128,58.24342,-153.64358
2019,47,20,-19129,58.37555,-153.929175
2019,47,232,-19130,58.199665,-153.95748
2019,47,30,-19131,58.00784,-152.536595
2019,47,130,-19132,57.88295,-151.966775
2019,47,12,-19133,55.58929,-161.46778
2019,47,12,-19134,55.32843,-161.276285
2019,47,13,-19135,55.034095,-161.068695
2019,47,13,-19136,55.040575,-160.97097
2019,47,13,-19137,55.095755,-161.07877
2019,47,12,-19138,55.70862,-160.03968
2019,47,112,-19139,55.56871,-160.020475
2019,47,12,-19140,55.5285,-159.596475
2019,47,12,-19141,55.773165,-159.45817
2019,47,12,-19142,55.86673,-159.21836
2019,47,120,-19144,55.70256,-158.328205
2019,47,20,-19145,55.9424,-158.056665
2019,47,20,-19146,56.04477,-158.296135
2019,47,122,-19147,54.76117,-157.95767
2019,47,122,-19148,54.86749,-157.762905
2019,47,221,-19149,54.85355,-157.618935
2019,47,122,-19150,54.99521,-157.285395
2021,47,133,-20905,59.093985000000004,-150.827055
2021,47,131,-20906,58.93873,-150.53762
2021,47,131,-20907,58.56839,-150.72946
2021,47,131,-20908,58.676685,-150.42063
2021,47,131,-20909,58.70879,-150.418165
2021,47,131,-20910,58.823625,-150.418255
2021,47,131,-20911,58.93353,-150.434305
2021,47,131,-20912,58.892385,-150.12568
2021,47,134,-20913,59.043525,-148.106805
2021,47,230,-20914,58.863285,-148.68148
2021,47,133,-20915,59.123355,-148.83315
2021,47,133,-20916,59.200405,-149.18607
2021,47,33,-20917,59.5134,-148.741365
2021,47,133,-20919,59.5034,-149.46118
2021,47,133,-20920,59.50329,-149.84633
2021,47,33,-20921,59.645605,-149.89042
2021,47,33,-20922,59.63745,-149.86949
2021,47,33,-20923,59.66931,-149.887895
2021,47,33,-20924,59.69931,-149.62607
2021,47,133,-20925,59.737965,-149.326445
2021,47,33,-20926,59.91994,-148.9296
2021,47,133,-20927,59.860415,-148.84175
2021,47,133,-20928,59.920765,-148.383635
2021,47,33,-20929,59.78157,-148.083145
2021,47,134,-20930,59.371145,-147.222385
2021,47,230,-20931,59.562495,-147.24706
2021,47,41,-20932,59.97509,-146.61917
2021,47,140,-20933,60.087205,-146.565725
2021,47,41,-20934,60.137625,-146.275565
2021,47,41,-20935,59.95844,-146.194445
2021,47,140,-20936,60.176265,-145.886225
2021,47,41,-20937,59.883915,-144.650455
2021,47,140,-20938,59.631555,-144.69674
2021,47,241,-20939,59.626995,-144.30326
2021,47,141,-20940,59.759025,-143.90498
2021,47,240,-20941,59.737585,-143.20597
2021,47,241,-20942,59.64348,-142.960065
2021,47,141,-20943,59.53158,-142.08489
2021,47,40,-20944,59.935325,-141.58877
2021,47,40,-20945,59.85933,-141.921035
2021,47,141,-20946,59.71887,-141.923965
2021,47,141,-20947,59.460235,-141.84873
2021,47,341,-20948,59.10577,-141.521335
2021,47,341,-20949,59.019815,-141.17383
2021,47,440,-20950,58.99986,-141.30576
2021,47,341,-20951,59.010365,-141.115495
2021,47,241,-20952,58.689355,-140.24717
2021,47,142,-20953,59.13734,-139.46317
2021,47,142,-20954,58.93909,-138.84989
2021,47,40,-20955,58.50924,-138.88472
2021,47,143,-20956,58.492545,-139.116455
2021,47,241,-20957,58.59902,-140.02226
2021,47,241,-20958,58.503935,-139.66068
2021,47,241,-20959,58.5386,-139.666005
2021,47,240,-20960,58.57681,-139.56955
2019,47,420,-19151,55.55514,-154.85997
2019,47,420,-19152,55.62607,-155.16007
2019,47,320,-19153,55.613575,-155.44131
2019,47,122,-19154,55.679635,-155.37816
2019,47,122,-19155,55.8625,-155.02966
2019,47,22,-19156,55.91208,-155.24365
2019,47,22,-19157,56.875045,-154.056235
2019,47,22,-19158,56.78047,-154.707905
2019,47,22,-19159,56.74041,-155.012035
2019,47,30,-19160,56.77762,-153.74076
2019,47,130,-19161,56.63627,-153.221825
2019,47,31,-19162,56.560795,-153.38657
2019,47,31,-19164,56.494725,-153.25582
2019,47,231,-19165,56.184265,-153.39346
2019,47,134,-19166,55.943335,-153.77592
2019,47,122,-19167,55.992215,-154.18551
2019,47,22,-19168,56.321875,-155.305715
2019,47,22,-19170,56.016325,-155.659985
2019,47,22,-19171,56.103235,-155.48805
2019,47,22,-19172,56.124095,-155.778995
2019,47,220,-19173,56.524095,-155.85111
2019,47,121,-19174,56.38867,-155.81984
2019,47,220,-19175,56.35114,-156.20983
2019,47,121,-19176,56.45029,-156.487425
2019,47,121,-19177,56.31072,-156.66982
2019,47,20,-19178,56.12281,-158.59679
2019,47,320,-19179,54.83953,-157.540375
2019,47,122,-19180,55.160475,-157.25983
2019,47,221,-19181,55.12487,-156.879515
2019,47,221,-19182,55.196505,-156.73672
2019,47,121,-19183,55.390475,-156.68443
2019,47,121,-19184,55.509555,-156.568725
2019,47,22,-19185,56.534605,-155.164065
2019,47,121,-19186,56.586845,-155.491395
2019,47,30,-19187,56.639135,-153.83935
2019,47,30,-19188,56.771455,-153.81024
2019,47,22,-19189,56.324675,-155.06045
2019,47,21,-19190,56.277695,-156.82329
2019,47,33,-19585,59.63349,-148.13112
2019,47,33,-19586,59.862035,-148.22154
2019,47,33,-19587,59.920225,-148.92992
2019,47,133,-19588,59.54142,-148.919925
2019,47,230,-19589,59.03843,-148.596465
2019,47,133,-19590,59.092425,-148.37789
2019,47,430,-19591,59.116805,-147.523545
2019,47,133,-19592,59.315105,-148.070825
2019,47,33,-19593,60.002395,-147.307085
2019,47,41,-19594,59.817905,-146.79567
2019,47,230,-19595,59.546525,-146.983965
2019,47,230,-19596,59.461615,-147.19349
2019,47,140,-19597,59.390815,-146.87218
2019,47,140,-19598,59.58371,-145.853165
2019,47,140,-19599,59.66426,-145.271205
2019,47,41,-19600,59.757135,-144.7504
2019,47,40,-19601,59.90417,-144.004015
2019,47,240,-19602,59.797635,-143.69408
2021,47,143,-20961,58.5634,-139.41346
2021,47,143,-20962,58.22032,-138.916205
2021,47,143,-20964,58.204885,-137.46449
2021,47,143,-20965,58.25834,-137.56084
2021,47,350,-20966,57.984395,-136.887745
2021,47,150,-20968,57.504705,-136.266135
2021,47,351,-20969,57.271865,-136.297665
2021,47,50,-20970,57.147515,-135.911535
2021,47,250,-20971,56.57734,-135.755535
2021,47,150,-20972,56.355335,-135.52191
2021,47,250,-20973,56.217785,-135.47294
2021,47,150,-20974,56.233595,-135.311225
2021,47,50,-20975,55.98537,-134.213185
2021,47,251,-20976,55.76368,-133.992085
2021,47,50,-20977,55.557315,-133.871745
2021,47,151,-20978,55.574775,-134.057525
2021,47,151,-20979,55.534725,-134.18597
2021,47,351,-20980,55.946755,-135.423805
2021,47,151,-20981,55.80244,-134.699395
2021,47,251,-20982,55.67527,-134.469865
2021,47,251,-20983,55.647215,-134.723285
2021,47,251,-20984,55.541565,-134.929415
2021,47,450,-20985,55.438285,-134.98008
2021,47,151,-20986,55.01201,-133.751455
2021,47,151,-20987,55.059995,-133.596375
2021,47,151,-20988,54.791575,-133.103385
2021,47,20,-21006,58.344555,-154.00417
2021,47,133,-21011,59.232170000000004,-149.995305
2019,47,141,-19603,59.951235,-143.164655
2019,47,240,-19604,59.7364,-143.632625
2019,47,141,-19605,59.56362,-143.62776
2019,47,241,-19606,59.625875,-143.172325
2019,47,440,-19607,59.59961,-142.76002
2019,47,241,-19608,59.676175,-142.88085
2019,47,241,-19609,59.334385,-141.9609
2019,47,241,-19610,59.221195,-141.74559
2019,47,341,-19611,59.01823,-141.168225
2019,47,142,-19612,59.08292,-141.046185
2019,47,341,-19613,59.010435,-141.11718
2019,47,341,-19614,58.8191,-140.942475
2019,47,142,-19615,58.79608,-140.246365
2019,47,40,-19616,59.662805,-139.993485
2019,47,40,-19617,59.708965,-140.069405
2019,47,240,-19618,59.47917,-140.199425
2019,47,142,-19619,59.47398,-140.02684
2019,47,40,-19620,59.30472,-139.34239
2019,47,142,-19621,59.257715,-139.48686
2019,47,40,-19622,58.89712,-138.06145
2019,47,143,-19623,58.539505,-137.774805
2019,47,143,-19624,58.358495,-137.45752
2019,47,143,-19625,58.24496,-137.476865
2019,47,143,-19626,58.271195,-137.26567
2019,47,340,-19627,57.89694,-137.19194
2019,47,50,-19628,57.745305,-136.43398
2019,47,351,-19629,57.264085,-136.29326
2019,47,351,-19630,57.270925,-136.299465
2019,47,50,-19631,57.488015,-135.891845
2019,47,150,-19632,57.37633,-136.1194
2019,47,50,-19633,57.146375,-135.91128
2019,47,150,-19634,57.17516,-136.045885
2019,47,150,-19635,56.9403,-136.028795
2019,47,250,-19636,56.763435,-135.89699
2019,47,50,-19637,56.71503,-135.11042
2019,47,150,-19638,56.44714,-135.26565
2019,47,250,-19639,56.31131,-135.53311
2019,47,350,-19640,56.09913,-135.265725
2019,47,450,-19641,55.74591,-135.364995
2019,47,151,-19642,55.00424,-134.004805
2019,47,151,-19643,54.95085,-133.58237
2019,47,151,-19644,54.912795,-133.672575
2019,47,251,-19645,54.783455,-134.094075
2019,47,251,-19646,54.66766,-133.983505
2019,47,251,-19647,54.51186,-133.89813
2019,47,251,-19648,54.47093,-133.658805
2019,47,251,-19649,54.479005,-133.452645
2019,47,31,-19651,56.848105,-152.18895
2019,47,31,-19653,57.055425,-151.95972
2019,47,134,-19654,56.96202,-151.61157
2019,47,134,-19655,57.12485,-151.56395
2019,47,130,-19656,57.53346,-151.83883
2019,47,31,-19657,57.428765,-151.588915
2019,47,31,-19658,57.38841,-151.24406
2019,47,134,-19659,57.236535,-151.19886
2023,47,111,-22053,53.600415,-166.176545
2023,47,111,-22054,53.45736,-166.22045
2023,47,310,-22055,53.300015,-166.37354
2023,47,210,-22056,53.10362,-167.02112
2023,47,210,-22062,52.46833,-169.9053
2023,47,111,-22064,52.62349,-169.27641
2023,47,210,-22065,52.59781,-169.365265
2023,47,210,-22074,53.078375,-167.19822
2023,47,410,-22075,53.146935,-166.58277
2023,47,10,-22076,53.67707,-165.88035
2023,47,10,-22093,53.94436,-165.67901
2023,47,11,-22094,54.00806,-164.94811
2023,47,11,-22095,54.10365,-164.575925
2023,47,10,-22096,53.98784,-165.07458
2023,47,11,-22102,54.373265,-164.53547
2023,47,11,-22103,54.6617,-163.379835
2023,47,12,-22104,54.77833,-162.92867
2019,47,231,-19660,57.1154,-151.348875
2019,47,134,-19661,57.2008,-151.111125
2019,47,134,-19663,57.22966,-151.064695
2019,47,134,-19664,57.344735,-150.88755
2019,47,330,-19665,57.420575,-150.286605
2019,47,130,-19667,57.589275,-150.55106
2019,47,31,-19669,57.740675,-151.31052
2019,47,31,-19670,57.778185,-151.29934
2019,47,130,-19671,58.08762,-151.272435
2019,47,134,-19672,57.668935,-150.20073
2019,47,130,-19674,57.707925,-150.34886
2019,47,31,-19675,57.846965,-150.486615
2019,47,130,-19676,57.98498,-150.50956
2019,47,130,-19677,58.160805,-150.773895
2019,47,30,-19678,58.29369,-151.344645
2019,47,132,-19679,58.42747,-151.14868
2019,47,132,-19680,58.64958,-151.22889
2019,47,132,-19681,58.713605,-152.134005
2019,47,132,-19682,58.7771,-152.10277
2019,47,32,-19683,59.813865,-152.20269
2019,47,32,-19684,59.793065,-152.163095
2019,47,32,-19685,59.77761,-152.633895
2019,47,32,-19686,59.642135,-152.147955
2019,47,31,-19687,58.36228,-150.07929
2019,47,131,-19688,58.459,-149.97329
2019,47,131,-19689,58.631485,-149.98808
2019,47,131,-19690,58.72696,-149.84739
2019,47,131,-19691,58.758215,-149.852005
2019,47,131,-19692,58.63777,-149.523975
2019,47,131,-19693,58.75562,-149.455485
2019,47,134,-19694,58.356695,-148.61556
2019,47,230,-19695,58.88155,-148.966185
2019,47,230,-19696,58.817505,-149.748455
2019,47,133,-19697,59.17225,-149.915725
2019,47,33,-19699,59.40472,-150.477775
2019,47,33,-19700,59.44789,-150.44767
2019,47,33,-19701,59.56956,-150.53939
2019,47,33,-19702,59.5592,-150.56112
2019,47,133,-19703,59.191445,-150.262695
2019,47,33,-19704,59.51803,-149.724705
2019,47,35,-19705,58.411125,-152.937765
2019,47,132,-19706,58.394465,-153.244385
2019,47,132,-19707,58.51888,-153.378505
2019,47,20,-19709,58.60969,-153.465775
2019,47,132,-19710,58.900485,-152.89021
2019,47,32,-19711,59.054385,-153.52905
2019,47,32,-19712,59.018585,-153.251035
2019,47,132,-19713,59.009595,-153.17176
2019,47,32,-19714,59.47682,-153.55903
2019,47,32,-19715,59.27826,-152.770755
2019,47,32,-19716,59.29365,-152.1928
2019,47,132,-19717,58.977825,-152.43793
2019,47,132,-19718,58.852165,-152.44085
2019,47,132,-19719,58.85299,-151.576795
2019,47,132,-19720,58.938085,-151.15262
2023,47,111,-22119,53.79477,-165.302475
2023,47,111,-22120,53.78848,-164.535545
2023,47,111,-22121,53.768805,-164.38411
2023,47,11,-22122,53.89277,-164.026115
2023,47,12,-22133,54.7845,-163.24911
2023,47,11,-22135,54.42821,-162.433135
2023,47,11,-22136,54.621835,-162.923105
2023,47,12,-22138,54.845195,-162.726585
2023,47,11,-22151,54.196635,-163.65112
2023,47,11,-22153,54.0802,-163.318005
2023,47,11,-22154,54.03962,-163.10794
2023,47,11,-22155,54.08371,-163.00868
2023,47,13,-22169,54.56322,-161.449555
2023,47,111,-22170,54.26013,-161.515625
2023,47,210,-22172,54.27545,-161.29448
2023,47,111,-22173,54.308675,-161.05472
2023,47,210,-22188,54.3886,-159.68798
2023,47,122,-22189,54.66098,-158.73427
2023,47,122,-22190,54.579735,-158.84029
2023,47,13,-22191,54.557375,-159.86512
2023,47,13,-22192,54.657825,-160.137635
2023,47,110,-22205,54.46675,-160.772815
2023,47,110,-22206,54.47117,-160.626825
2023,47,13,-22207,54.859135,-160.48994
2023,47,13,-22208,54.98067,-160.03074
2023,47,13,-22209,54.951655,-159.745105
2023,47,13,-22213,54.876195,-159.709215
2023,47,13,-22214,54.79252,-159.99852
2023,47,13,-22238,55.113765,-159.43784
2023,47,12,-22239,55.430235,-160.128175
2023,47,112,-22240,55.44171,-159.882425
2023,47,13,-22241,54.963175,-159.03828
2023,47,122,-22251,54.80563,-157.942725
2023,47,122,-22252,54.79546,-158.178155
2023,47,120,-22253,54.86457,-158.166925
2023,47,221,-22254,54.71983,-158.29311
2023,47,221,-22255,54.749385,-158.343605
2023,47,120,-22273,55.13878,-158.26715
2023,47,122,-22274,54.97544,-157.383465
2023,47,122,-22275,54.894705,-157.640565
2023,47,120,-22276,55.44305,-158.63164
2023,47,120,-22277,55.04724,-158.145655
2023,47,122,-22278,54.96014,-157.433845
2023,47,122,-22295,55.13223,-157.14533
2023,47,122,-22296,55.185225,-156.80782
2023,47,221,-22297,55.143365,-156.89147
2023,47,320,-22298,55.095915,-156.88518
2023,47,121,-22309,56.302795,-155.866395
2023,47,121,-22310,56.362005,-155.886395
2023,47,22,-22315,56.75251,-154.366495
2023,47,22,-22316,56.790265,-154.456535
2023,47,22,-22317,56.771615,-154.24243
2023,47,22,-22326,56.28363,-155.608565
2023,47,121,-22327,56.27817,-155.810095
2023,47,121,-22328,56.276885,-155.9093
2023,47,220,-22329,56.68968,-155.903565
2019,47,132,-19721,58.9358,-151.047855
2019,47,131,-19722,58.91884,-150.765435
2019,47,131,-19723,58.771075,-150.562025
2019,47,131,-19724,58.56591,-150.41795
2019,47,330,-19726,57.774605,-149.571475
2019,47,31,-19729,58.3681,-150.239635
2019,47,10,-18716,54.27643,-165.351925
2019,47,10,-18717,54.29064,-165.33269
2019,47,11,-18718,54.17319,-164.620795
2019,47,10,-18719,53.908045,-165.04112
2019,47,111,-18720,53.798675,-164.887925
2019,47,10,-18842,53.19923,-168.18909
2019,47,111,-18843,52.92767,-168.213785
2019,47,210,-18845,52.45219,-169.905515
2019,47,210,-18846,52.690375,-169.849135
2019,47,310,-18847,52.5358,-169.458615
2019,47,111,-18848,52.647255,-169.09996
2019,47,111,-18849,53.037635,-167.54758
2019,47,111,-18850,53.09125,-167.440755
2019,47,210,-18851,53.11997,-166.979095
2019,47,210,-18852,53.20971,-166.79855
2019,47,111,-18853,53.42922,-166.517415
2019,47,210,-18854,53.461015,-165.90296
2019,47,410,-18857,53.399645,-165.86599
2019,47,10,-18858,53.740665,-165.89596
2019,47,210,-18859,53.61683,-165.448805
2019,47,210,-18860,53.647925,-165.372925
2019,47,111,-18861,53.797465,-165.294355
2019,47,210,-18868,54.359135,-159.735685
2019,47,310,-18869,54.41557,-159.319275
2019,47,111,-18870,54.482455,-159.244905
2019,47,111,-18871,54.56619,-159.10838
2019,47,110,-18873,54.506695,-160.10795
2019,47,13,-18874,54.55504,-159.88735
2019,47,13,-18876,54.79591,-159.998395
2019,47,120,-18882,55.17984,-158.90523
2019,47,13,-18883,55.213715,-159.31562
2019,47,112,-18884,55.4274,-159.16794
2019,47,12,-18885,55.556285,-159.23929
2019,47,12,-18886,55.497605,-158.919445
2019,47,120,-18887,55.662915,-158.46514
2019,47,122,-18888,54.750575,-157.997615
2019,47,122,-18889,54.83333,-157.803645
2019,47,122,-18890,54.98489,-157.34232
2019,47,122,-18891,55.034665,-157.260535
2019,47,122,-18892,55.14452,-156.996575
2019,47,21,-18893,55.33214,-157.68931
2019,47,21,-18894,55.20913,-157.415185
2019,47,320,-18895,55.084625,-156.92643
2019,47,420,-18896,55.151755,-156.487365
2019,47,11,-18898,54.18326,-164.261825
2019,47,11,-18899,53.98902,-164.719615
2019,47,11,-18900,54.316795,-163.9039
2019,47,11,-18901,54.323715,-164.228035
2019,47,11,-18902,54.52601,-164.27184
2019,47,11,-18904,54.177265,-162.820145
2023,47,220,-22330,56.49862,-156.175525
2023,47,121,-22331,56.384025,-155.883385
2023,47,22,-22345,55.72044,-155.55614
2023,47,122,-22346,55.34947,-156.40775
2023,47,320,-22347,55.30474,-156.11838
2023,47,122,-22348,55.414095,-156.171
2023,47,221,-22349,55.60574,-155.50981
2023,47,122,-22360,55.67586,-155.47375
2023,47,420,-22361,55.607275,-155.37628
2023,47,22,-22362,55.814245,-155.33255
