"YEAR","SPECIES_CODE","EST_TYPE","AREA_ID","BIOMASS_MT","BIOMASS_LCI","BIOMASS_HCI","POPULATION_COUNT","POPULATION_LCI","POPULATION_HCI","REGION"
1996.25,30050,"PS",610,4128.57914188563,1215.82618693348,7041.33209683779,3347945,1064339.25754073,5631550.74245927,NA
1996.25,30050,"PS",620,12451.0192025373,3229.64866545004,21672.3897396245,9136793,3016056.8208228,15257529.1791772,NA
1996.25,30050,"PS",630,17631.906021104,7095.31265615963,28168.4993860483,18679936,10551779.3579229,26808092.6420771,NA
1996.25,30050,"PS",640,6825.56614386047,3758.35923385996,9892.77305386097,10686060,6936554.06388494,14435565.9361151,NA
1996.25,30050,"PS",650,10891.2591059452,3194.54917573316,18587.9690361572,9410613,3995987.77305602,14825238.226944,NA
1996.25,30050,"PS",803,30082.9252236412,16081.0155567262,44084.8348905563,27816729,17641742.9177869,37991715.0822131,"Central GOA"
1996.25,30050,"PS",804,17716.8252498056,9431.47058156246,26002.1799180488,20096673,13510554.1798435,26682791.8201565,"Eastern GOA"
1996.25,30050,"PS",805,4128.57914188563,1215.82618693348,7041.33209683779,3347945,1064339.25754073,5631550.74245927,"Western GOA"
1996.25,30050,"PS",99903,51928.3296153325,35400.0294584618,68456.6297722031,51261347,38927565.8249732,63595128.1750268,"GOA"
1999.25,30050,"PS",610,6275.84015328335,0,12662.4687229684,4687439,116659.799788336,9258218.20021166,NA
1999.25,30050,"PS",620,3679.2422862877,2215.25757059946,5143.22700197594,3310684,2055863.58422027,4565504.41577973,NA
1999.25,30050,"PS",630,16359.2884193672,9698.12102977651,23020.4558089578,24265942,12688546.0118223,35843337.9881777,NA
1999.25,30050,"PS",640,3885.15843989512,2603.32611190283,5166.99076788742,7401064,4941501.93487663,9860626.06512337,NA
1999.25,30050,"PS",650,6627.58100724313,3781.89288560849,9473.26912887777,8864474,5167378.90115855,12561569.0988415,NA
1999.25,30050,"PS",803,20038.5307056549,13218.383915452,26858.6774958577,27576626,15931426.4678782,39221825.5321218,"Central GOA"
1999.25,30050,"PS",804,10512.7394471382,7391.67632654959,13633.8025677269,16265538,11825047.2926489,20706028.7073511,"Eastern GOA"
1999.25,30050,"PS",805,6275.84015328335,0,12662.4687229684,4687439,116659.799788336,9258218.20021166,"Western GOA"
1999.25,30050,"PS",99903,36827.1103060765,26975.9955605398,46678.2250516132,48529604,35254791.2946512,61804416.7053488,"GOA"
2001.25,30050,"PS",803,25486.4088162014,13494.581218584,37478.2364138187,31020933,18465246.0676776,43576619.9323224,"Central GOA"
2001.25,30050,"PS",805,8989.73157839783,0,18746.648741211,7895302,0,16192509.2545801,"Western GOA"
2001.25,30050,"PS",99903,36162.8501982048,20703.1813255227,51622.5190708869,42188955,27139406.0842368,57238503.9157632,"GOA"
2003.25,30050,"PS",610,7925.27191017271,2784.97036772018,13065.5734526253,7328579,2591199.08277894,12065958.9172211,NA
2003.25,30050,"PS",620,13711.3028985854,2736.85922249542,24685.7465746754,11599156,3600809.95370948,19597502.0462905,NA
2003.25,30050,"PS",630,11922.854965372,6515.55314868213,17330.1567820618,15773751,9848698.93699898,21698803.063001,NA
2003.25,30050,"PS",640,1527.01537281869,768.380410679152,2285.65033495822,5846800,2282662.82427823,9410937.17572177,NA
2003.25,30050,"PS",650,9007.52780276354,0,18433.5381701372,7451812,2276371.70772536,12627252.2922746,NA
2003.25,30050,"PS",803,25634.1578639574,13399.889314655,37868.4264132598,27372908,17419025.2688501,37326790.7311499,"Central GOA"
2003.25,30050,"PS",804,10534.5431755822,1078.0534224224,19991.0329287421,13298611,7014642.82485288,19582579.1751471,"Eastern GOA"
2003.25,30050,"PS",805,7925.27191017271,2784.97036772018,13065.5734526253,7328579,2591199.08277894,12065958.9172211,"Western GOA"
2003.25,30050,"PS",99903,44093.9729497123,27799.0281711804,60388.9177282443,48000098,35311094.6533287,60689101.3466713,"GOA"
2005.25,30050,"PS",610,3546.48073745551,1853.51412072253,5239.44735418849,3297694,1834708.24919341,4760679.75080659,NA
2005.25,30050,"PS",620,5711.12148029378,2658.73805061597,8763.50490997159,6677344,3841770.08910859,9512917.91089141,NA
2005.25,30050,"PS",630,23535.0309692649,9408.6149417156,37661.4469968142,27498286,14781494.1066376,40215077.8933624,NA
2005.25,30050,"PS",640,4364.03417303465,1979.31526579507,6748.75308027424,10282875,6174636.77838298,14391113.221617,NA
2005.25,30050,"PS",650,7956.59858153651,4760.42881656617,11152.7683465069,8648542,5578949.8680987,11718134.1319013,NA
2005.25,30050,"PS",803,29246.1524495587,14793.7244741224,43698.580424995,34175630,21146536.5755435,47204723.4244565,"Central GOA"
2005.25,30050,"PS",804,12320.6327545712,8332.85324298122,16308.4122661611,18931418,13803063.766741,24059772.233259,"Eastern GOA"
2005.25,30050,"PS",805,3546.48073745551,1853.51412072253,5239.44735418849,3297694,1834708.24919341,4760679.75080659,"Western GOA"
2005.25,30050,"PS",99903,45113.2659415854,30025.4829439544,60201.0489392163,56404741,42326473.3540123,70483008.6459877,"GOA"
2007.25,30050,"PS",610,0,0,0,0,0,0,NA
2007.25,30050,"PS",620,0,0,0,0,0,0,NA
2007.25,30050,"PS",630,0,0,0,0,0,0,NA
2007.25,30050,"PS",640,0,0,0,0,0,0,NA
2007.25,30050,"PS",650,0,0,0,0,0,0,NA
2007.25,30050,"PS",803,0,0,0,0,0,0,"Central GOA"
2007.25,30050,"PS",804,0,0,0,0,0,0,"Eastern GOA"
2007.25,30050,"PS",805,0,0,0,0,0,0,"Western GOA"
2007.25,30050,"PS",99903,0,0,0,0,0,0,"GOA"
2009.25,30050,"PS",610,0,0,0,0,0,0,NA
2009.25,30050,"PS",620,0,0,0,0,0,0,NA
2009.25,30050,"PS",630,182.322587545346,0,497.626946870378,210931,0,468236.801763654,NA
2009.25,30050,"PS",640,0,0,0,0,0,0,NA
2009.25,30050,"PS",650,0,0,0,0,0,0,NA
2009.25,30050,"PS",803,182.322587545346,0,497.626946870378,210931,0,468236.801763654,"Central GOA"
2009.25,30050,"PS",804,0,0,0,0,0,0,"Eastern GOA"
2009.25,30050,"PS",805,0,0,0,0,0,0,"Western GOA"
2009.25,30050,"PS",99903,182.322587545346,0,497.626946870378,210931,0,468236.801763654,"GOA"
2011.25,30050,"PS",610,0,0,0,0,0,0,NA
2011.25,30050,"PS",620,0,0,0,0,0,0,NA
2011.25,30050,"PS",630,0,0,0,0,0,0,NA
2011.25,30050,"PS",640,0,0,0,0,0,0,NA
2011.25,30050,"PS",650,0,0,0,0,0,0,NA
2011.25,30050,"PS",803,0,0,0,0,0,0,"Central GOA"
2011.25,30050,"PS",804,0,0,0,0,0,0,"Eastern GOA"
2011.25,30050,"PS",805,0,0,0,0,0,0,"Western GOA"
2011.25,30050,"PS",99903,0,0,0,0,0,0,"GOA"
2013.25,30050,"PS",610,0,0,0,0,0,0,NA
2013.25,30050,"PS",620,0,0,0,0,0,0,NA
2013.25,30050,"PS",630,4.03433566466447,0,11.9552033965984,88667,0,262752.005097448,NA
2013.25,30050,"PS",640,0,0,0,0,0,0,NA
2013.25,30050,"PS",650,0,0,0,0,0,0,NA
2013.25,30050,"PS",803,4.03433566466447,0,11.9552033965984,88667,0,262752.005097448,"Central GOA"
2013.25,30050,"PS",804,0,0,0,0,0,0,"Eastern GOA"
2013.25,30050,"PS",805,0,0,0,0,0,0,"Western GOA"
2013.25,30050,"PS",99903,4.03433566466447,0,11.9552033965984,88667,0,262752.005097448,"GOA"
2015.25,30050,"PS",610,0,0,0,0,0,0,NA
2015.25,30050,"PS",620,0,0,0,0,0,0,NA
2015.25,30050,"PS",630,0,0,0,0,0,0,NA
2015.25,30050,"PS",640,0,0,0,0,0,0,NA
2015.25,30050,"PS",650,0,0,0,0,0,0,NA
2015.25,30050,"PS",803,0,0,0,0,0,0,"Central GOA"
2015.25,30050,"PS",804,0,0,0,0,0,0,"Eastern GOA"
2015.25,30050,"PS",805,0,0,0,0,0,0,"Western GOA"
2015.25,30050,"PS",99903,0,0,0,0,0,0,"GOA"
2017.25,30050,"PS",610,0,0,0,0,0,0,NA
2017.25,30050,"PS",620,0,0,0,0,0,0,NA
2017.25,30050,"PS",630,0,0,0,0,0,0,NA
2017.25,30050,"PS",640,25.0206296146597,0,74.288511210061,114129,0,338859.687979024,NA
2017.25,30050,"PS",650,0,0,0,0,0,0,NA
2017.25,30050,"PS",803,0,0,0,0,0,0,"Central GOA"
2017.25,30050,"PS",804,25.0206296146597,0,74.288511210061,114129,0,338859.687979024,"Eastern GOA"
2017.25,30050,"PS",805,0,0,0,0,0,0,"Western GOA"
2017.25,30050,"PS",99903,25.0206296146597,0,74.288511210061,114129,0,338859.687979024,"GOA"
2019.25,30050,"PS",610,0,0,0,0,0,0,NA
2019.25,30050,"PS",620,0,0,0,0,0,0,NA
2019.25,30050,"PS",630,62.6075678167831,0,156.439688279656,321484,0,836707.476582974,NA
2019.25,30050,"PS",640,0,0,0,0,0,0,NA
2019.25,30050,"PS",650,0,0,0,0,0,0,NA
2019.25,30050,"PS",803,62.6075678167831,0,156.439688279656,321484,0,836707.476582974,"Central GOA"
2019.25,30050,"PS",804,0,0,0,0,0,0,"Eastern GOA"
2019.25,30050,"PS",805,0,0,0,0,0,0,"Western GOA"
2019.25,30050,"PS",99903,62.6075678167831,0,156.439688279656,321484,0,836707.476582974,"GOA"
2021.25,30050,"PS",610,0,0,0,0,0,0,NA
2021.25,30050,"PS",620,0,0,0,0,0,0,NA
2021.25,30050,"PS",630,0,0,0,0,0,0,NA
2021.25,30050,"PS",640,0,0,0,0,0,0,NA
2021.25,30050,"PS",650,0,0,0,0,0,0,NA
2021.25,30050,"PS",803,0,0,0,0,0,0,"Central GOA"
2021.25,30050,"PS",804,0,0,0,0,0,0,"Eastern GOA"
2021.25,30050,"PS",805,0,0,0,0,0,0,"Western GOA"
2021.25,30050,"PS",99903,0,0,0,0,0,0,"GOA"
2023.25,30050,"PS",610,0,0,0,0,0,0,NA
2023.25,30050,"PS",620,0,0,0,0,0,0,NA
2023.25,30050,"PS",630,0,0,0,0,0,0,NA
2023.25,30050,"PS",640,0,0,0,0,0,0,NA
2023.25,30050,"PS",650,0,0,0,0,0,0,NA
2023.25,30050,"PS",803,0,0,0,0,0,0,"Central GOA"
2023.25,30050,"PS",804,0,0,0,0,0,0,"Eastern GOA"
2023.25,30050,"PS",805,0,0,0,0,0,0,"Western GOA"
2023.25,30050,"PS",99903,0,0,0,0,0,0,"GOA"
1990.25,30051,"PS",610,0,0,0,0,0,0,NA
1990.25,30051,"PS",620,0,0,0,0,0,0,NA
1990.25,30051,"PS",630,0,0,0,0,0,0,NA
1990.25,30051,"PS",640,0,0,0,0,0,0,NA
1990.25,30051,"PS",650,0,0,0,0,0,0,NA
1990.25,30051,"PS",803,0,0,0,0,0,0,"Central GOA"
1990.25,30051,"PS",804,0,0,0,0,0,0,"Eastern GOA"
1990.25,30051,"PS",805,0,0,0,0,0,0,"Western GOA"
1990.25,30051,"PS",99903,0,0,0,0,0,0,"GOA"
1993.25,30051,"PS",610,0,0,0,0,0,0,NA
1993.25,30051,"PS",620,0,0,0,0,0,0,NA
1993.25,30051,"PS",630,0,0,0,0,0,0,NA
1993.25,30051,"PS",640,0,0,0,0,0,0,NA
1993.25,30051,"PS",650,0,0,0,0,0,0,NA
1993.25,30051,"PS",803,0,0,0,0,0,0,"Central GOA"
1993.25,30051,"PS",804,0,0,0,0,0,0,"Eastern GOA"
1993.25,30051,"PS",805,0,0,0,0,0,0,"Western GOA"
1993.25,30051,"PS",99903,0,0,0,0,0,0,"GOA"
1996.25,30051,"PS",610,0,0,0,0,0,0,NA
1996.25,30051,"PS",620,0,0,0,0,0,0,NA
1996.25,30051,"PS",630,0,0,0,0,0,0,NA
1996.25,30051,"PS",640,0,0,0,0,0,0,NA
1996.25,30051,"PS",650,0,0,0,0,0,0,NA
1996.25,30051,"PS",803,0,0,0,0,0,0,"Central GOA"
1996.25,30051,"PS",804,0,0,0,0,0,0,"Eastern GOA"
1996.25,30051,"PS",805,0,0,0,0,0,0,"Western GOA"
1996.25,30051,"PS",99903,0,0,0,0,0,0,"GOA"
1999.25,30051,"PS",610,0,0,0,0,0,0,NA
1999.25,30051,"PS",620,0,0,0,0,0,0,NA
1999.25,30051,"PS",630,0,0,0,0,0,0,NA
1999.25,30051,"PS",640,0,0,0,0,0,0,NA
1999.25,30051,"PS",650,0,0,0,0,0,0,NA
1999.25,30051,"PS",803,0,0,0,0,0,0,"Central GOA"
1999.25,30051,"PS",804,0,0,0,0,0,0,"Eastern GOA"
1999.25,30051,"PS",805,0,0,0,0,0,0,"Western GOA"
1999.25,30051,"PS",99903,0,0,0,0,0,0,"GOA"
2001.25,30051,"PS",803,0,0,0,0,0,0,"Central GOA"
2001.25,30051,"PS",805,0,0,0,0,0,0,"Western GOA"
2001.25,30051,"PS",99903,0,0,0,0,0,0,"GOA"
2003.25,30051,"PS",610,0,0,0,0,0,0,NA
2003.25,30051,"PS",620,0,0,0,0,0,0,NA
2003.25,30051,"PS",630,0,0,0,0,0,0,NA
2003.25,30051,"PS",640,0,0,0,0,0,0,NA
2003.25,30051,"PS",650,0,0,0,0,0,0,NA
2003.25,30051,"PS",803,0,0,0,0,0,0,"Central GOA"
2003.25,30051,"PS",804,0,0,0,0,0,0,"Eastern GOA"
2003.25,30051,"PS",805,0,0,0,0,0,0,"Western GOA"
2003.25,30051,"PS",99903,0,0,0,0,0,0,"GOA"
2005.25,30051,"PS",610,0,0,0,0,0,0,NA
2005.25,30051,"PS",620,0,0,0,0,0,0,NA
2005.25,30051,"PS",630,0,0,0,0,0,0,NA
2005.25,30051,"PS",640,0,0,0,0,0,0,NA
2005.25,30051,"PS",650,0,0,0,0,0,0,NA
2005.25,30051,"PS",803,0,0,0,0,0,0,"Central GOA"
2005.25,30051,"PS",804,0,0,0,0,0,0,"Eastern GOA"
2005.25,30051,"PS",805,0,0,0,0,0,0,"Western GOA"
2005.25,30051,"PS",99903,0,0,0,0,0,0,"GOA"
2007.25,30051,"PS",610,563.108554459091,47.923102793649,1078.29400612453,583323,190137.378629242,976508.621370758,NA
2007.25,30051,"PS",620,2603.76381376434,1613.92495181685,3593.60267571183,3067701,1870357.06316035,4265044.93683965,NA
2007.25,30051,"PS",630,11682.1565938349,5890.59640857681,17473.716779093,15186872,9128237.08346858,21245506.9165314,NA
2007.25,30051,"PS",640,2988.54699419733,1247.88494676695,4729.20904162771,7000294,3590553.07966831,10410034.9203317,NA
2007.25,30051,"PS",650,9011.20912924263,2700.69791783625,15321.720340649,6278825,2446918.58385481,10110731.4161452,NA
2007.25,30051,"PS",803,14285.9204075992,8410.38210442325,20161.4587107752,18254573,12078758.1100523,24430387.8899477,"Central GOA"
2007.25,30051,"PS",804,11999.75612344,5453.57738217035,18545.9348647096,13279119,8149807.16254275,18408430.8374572,"Eastern GOA"
2007.25,30051,"PS",805,563.108554459091,47.923102793649,1078.29400612453,583323,190137.378629242,976508.621370758,"Western GOA"
2007.25,30051,"PS",99903,26848.7850854983,18037.4388481549,35660.1313228417,32117015,24079283.7023245,40154746.2976755,"GOA"
2009.25,30051,"PS",610,664.798867649221,0,1359.23684876737,462723,78960.4252756817,846485.574724318,NA
2009.25,30051,"PS",620,1459.35802916655,777.276331991919,2141.43972634118,1465168,873505.356671768,2056830.64332823,NA
2009.25,30051,"PS",630,18375.6931563985,7592.10758691288,29159.2787258841,19520513,11595194.2061876,27445831.7938124,NA
2009.25,30051,"PS",640,3921.39302177983,1263.31763833993,6579.46840521972,11197053,3521591.00213786,18872514.9978621,NA
2009.25,30051,"PS",650,6343.19236884056,0,13205.3087800237,5848693,1431438.36179353,10265947.6382065,NA
2009.25,30051,"PS",803,19835.051185565,9029.91568544108,30640.186685689,20985681,13038307.6812823,28933054.3187177,"Central GOA"
2009.25,30051,"PS",804,10264.5853906204,2905.64481573611,17623.5259655047,17045747,8189966.09601517,25901527.9039848,"Eastern GOA"
2009.25,30051,"PS",805,664.798867649221,0,1359.23684876737,462723,78960.4252756817,846485.574724318,"Western GOA"
2009.25,30051,"PS",99903,30764.4354438347,17672.9418823522,43855.9290053171,38494150,26588988.4387188,50399311.5612812,"GOA"
2011.25,30051,"PS",610,320.870127807054,5.4655115756679,636.274744038439,188050,18131.296681956,357968.703318044,NA
2011.25,30051,"PS",620,4176.24356974239,1821.82235726355,6530.66478222122,3454053,1549152.43208301,5358953.56791699,NA
2011.25,30051,"PS",630,14803.5709924375,7405.53942847343,22201.6025564016,18415047,9458682.08625076,27371411.9137492,NA
2011.25,30051,"PS",640,1782.74950755734,824.828051751507,2740.67096336318,6625666,3124096.99397475,10127235.0060252,NA
2011.25,30051,"PS",650,6465.21628632682,3798.22828520477,9132.20428744887,7416685,2706584.56917742,12126785.4308226,NA
2011.25,30051,"PS",803,18979.8145621799,11216.1704263904,26743.4586979695,21869100,12712401.979322,31025798.020678,"Central GOA"
2011.25,30051,"PS",804,8247.96579388416,5414.16295783114,11081.7686299372,14042351,8173276.83345621,19911425.1665438,"Eastern GOA"
2011.25,30051,"PS",805,320.870127807054,5.4655115756679,636.274744038439,188050,18131.296681956,357968.703318044,"Western GOA"
2011.25,30051,"PS",99903,27548.6504838711,19277.9740391816,35819.3269285606,36099501,25222000.2493672,46977001.7506328,"GOA"
2013.25,30051,"PS",610,1244.41140925919,230.327894299295,2258.49492421909,701497,147774.506659957,1255219.49334004,NA
2013.25,30051,"PS",620,1774.83326985348,728.455483004383,2821.21105670258,1770107,838703.085807254,2701510.91419275,NA
2013.25,30051,"PS",630,6246.51546761084,944.689365272397,11548.3415699493,9248048,3567759.06899629,14928336.9310037,NA
2013.25,30051,"PS",640,1850.0038145535,612.342849170328,3087.66477993667,4409026,1669043.78699143,7149008.21300857,NA
2013.25,30051,"PS",650,4991.80605038723,888.164136701002,9095.44796407346,3746908,1320287.10818417,6173528.89181583,NA
2013.25,30051,"PS",803,8021.34873746432,2617.25154253449,13425.4459323941,11018155,5262010.83996919,16774299.1600308,"Central GOA"
2013.25,30051,"PS",804,6841.80986494073,2555.58989613423,11128.0298337472,8155935,4495881.51948904,11815988.480511,"Eastern GOA"
2013.25,30051,"PS",805,1244.41140925919,230.327894299295,2258.49492421909,701497,147774.506659957,1255219.49334004,"Western GOA"
2013.25,30051,"PS",99903,16107.5700116642,9135.89062370058,23079.2493996279,19875587,13031918.709464,26719255.290536,"GOA"
2015.25,30051,"PS",610,180.34388032483,4.85196375982366,355.835796889836,166897,32093.7865120604,301700.21348794,NA
2015.25,30051,"PS",620,4675.04477429691,644.771217103412,8705.31833149041,3622284,662203.178642821,6582364.82135718,NA
2015.25,30051,"PS",630,7538.14459295391,3431.92000401171,11644.3691818961,9290754,5282354.34233603,13299153.657664,NA
2015.25,30051,"PS",640,4145.08028840068,1578.50453103685,6711.65604576451,7199919,3676619.44343039,10723218.5565696,NA
2015.25,30051,"PS",650,8014.76601949972,1777.14500205109,14252.3870369483,6530913,1574329.35400113,11487496.6459989,NA
2015.25,30051,"PS",803,12213.1893672508,6459.56569858368,17966.813035918,12913039,7930133.59406189,17895944.4059381,"Central GOA"
2015.25,30051,"PS",804,12159.8463079004,5414.83132825769,18904.8612875431,13730832,7649601.76220214,19812062.2377979,"Eastern GOA"
2015.25,30051,"PS",805,180.34388032483,4.85196375982366,355.835796889836,166897,32093.7865120604,301700.21348794,"Western GOA"
2015.25,30051,"PS",99903,24553.379555476,15686.0118621281,33420.747248824,26810768,18947633.8032563,34673902.1967437,"GOA"
2017.25,30051,"PS",610,2059.52562916761,0,5450.11071816595,1358256,0,3550679.84289544,NA
2017.25,30051,"PS",620,2073.68888860205,759.777583377223,3387.60019382687,2073317,571790.963769321,3574843.03623068,NA
2017.25,30051,"PS",630,5133.86627634165,1324.57278552611,8943.15976715718,6740429,3252247.62735084,10228610.3726492,NA
2017.25,30051,"PS",640,5957.58241729382,79.1268073060664,11836.0380272816,8856719,2477707.45681289,15235730.5431871,NA
2017.25,30051,"PS",650,13315.9338066134,3844.32278398989,22787.5448292369,13301367,4063411.13695736,22539322.8630426,NA
2017.25,30051,"PS",803,7207.55516494369,3178.02916091205,11237.0811689753,8813746,5016116.51228333,12611375.4877167,"Central GOA"
2017.25,30051,"PS",804,19273.5162239072,8125.97587984567,30421.0565679687,22158086,10931705.6040024,33384466.3959976,"Eastern GOA"
2017.25,30051,"PS",805,2059.52562916761,0,5450.11071816595,1358256,0,3550679.84289544,"Western GOA"
2017.25,30051,"PS",99903,28540.5970180185,16211.736454877,40869.4575811599,32330087,20277687.7024116,44382486.2975884,"GOA"
2019.25,30051,"PS",610,258.070435254396,0,668.858780190561,296098,0,646206.956096184,NA
2019.25,30051,"PS",620,1156.86288855423,320.284363125709,1993.44141398276,1186239,357277.240032058,2015200.75996794,NA
2019.25,30051,"PS",630,7113.01504513478,2803.18587691565,11422.8442133539,9715841,4151428.69620948,15280253.3037905,NA
2019.25,30051,"PS",640,2996.01731484056,1203.05710896237,4788.97752071874,6514330,2996338.48096394,10032321.5190361,NA
2019.25,30051,"PS",650,7897.43713932126,2341.08107545681,13453.7932031857,11318720,1740013.62209433,20897426.3779057,NA
2019.25,30051,"PS",803,8269.87793368901,3879.60560860022,12660.1502587778,10902080,5276259.0033752,16527900.9966248,"Central GOA"
2019.25,30051,"PS",804,10893.4544541618,5054.97871058748,16731.9301977362,17833050,7628743.05625607,28037356.9437439,"Eastern GOA"
2019.25,30051,"PS",805,258.070435254396,0,668.858780190561,296098,0,646206.956096184,"Western GOA"
2019.25,30051,"PS",99903,19421.4028231052,12104.9120549103,26737.8935913002,29031228,17373598.8083786,40688857.1916214,"GOA"
2021.25,30051,"PS",610,785.216891332498,71.1636099618053,1499.27017270319,987403,58881.2333828025,1915924.7666172,NA
2021.25,30051,"PS",620,2495.73316082844,1299.66061178009,3691.80570987679,2778442,1662487.93462277,3894396.06537723,NA
2021.25,30051,"PS",630,6752.48818817801,3452.69681545318,10052.2795609028,12059499,6197816.12446896,17921181.875531,NA
2021.25,30051,"PS",640,1589.29656305753,889.42662876326,2289.16649735179,4386298,2670608.12885642,6101987.87114358,NA
2021.25,30051,"PS",650,3854.05367399907,1492.93579406963,6215.1715539285,4736348,2161765.95617755,7310930.04382245,NA
2021.25,30051,"PS",803,9248.22134900645,5738.34775497258,12758.0949430403,14837941,8870975.30466324,20804906.6953368,"Central GOA"
2021.25,30051,"PS",804,5443.35023705659,2980.68997468755,7906.01049942563,9122646,6028770.6899208,12216521.3100792,"Eastern GOA"
2021.25,30051,"PS",805,785.216891332498,71.1636099618053,1499.27017270319,987403,58881.2333828025,1915924.7666172,"Western GOA"
2021.25,30051,"PS",99903,15476.7884773955,11130.0908455624,19823.4861092287,24947990,18162793.1189415,31733186.8810585,"GOA"
2023.25,30051,"PS",610,197.054367444884,0,413.786837114045,137039,4171.37624337856,269906.623756621,NA
2023.25,30051,"PS",620,909.482723742937,243.258318190303,1575.70712929557,1218459,492442.288399366,1944475.71160063,NA
2023.25,30051,"PS",630,6884.96547535551,4138.8435724679,9631.08737824312,10980143,7032833.78571444,14927452.2142856,NA
2023.25,30051,"PS",640,4146.04012138686,1655.85373529501,6636.22650747872,11840422,3636677.33727179,20044166.6627282,NA
2023.25,30051,"PS",650,12081.1789048434,10345.3384538506,13817.0193558361,9295348,7091964.07140382,11498731.9285962,NA
2023.25,30051,"PS",803,7794.44819909845,4968.66680909797,10620.2295890989,12198602,8185081.0646233,16212122.9353767,"Central GOA"
2023.25,30051,"PS",804,16227.2190262303,13191.7338411602,19262.7042113003,21135770,12641281.9502093,29630258.0497907,"Eastern GOA"
2023.25,30051,"PS",805,197.054367444884,0,413.786837114045,137039,4171.37624337856,269906.623756621,"Western GOA"
2023.25,30051,"PS",99903,24218.7215927736,20065.869110893,28371.5740746542,33471411,24075543.2203754,42867278.7796246,"GOA"
1990.25,30052,"PS",610,0,0,0,0,0,0,NA
1990.25,30052,"PS",620,0,0,0,0,0,0,NA
1990.25,30052,"PS",630,0,0,0,0,0,0,NA
1990.25,30052,"PS",640,0,0,0,0,0,0,NA
1990.25,30052,"PS",650,0,0,0,0,0,0,NA
1990.25,30052,"PS",803,0,0,0,0,0,0,"Central GOA"
1990.25,30052,"PS",804,0,0,0,0,0,0,"Eastern GOA"
1990.25,30052,"PS",805,0,0,0,0,0,0,"Western GOA"
1990.25,30052,"PS",99903,0,0,0,0,0,0,"GOA"
1993.25,30052,"PS",610,0,0,0,0,0,0,NA
1993.25,30052,"PS",620,0,0,0,0,0,0,NA
1993.25,30052,"PS",630,0,0,0,0,0,0,NA
1993.25,30052,"PS",640,0,0,0,0,0,0,NA
1993.25,30052,"PS",650,0,0,0,0,0,0,NA
1993.25,30052,"PS",803,0,0,0,0,0,0,"Central GOA"
1993.25,30052,"PS",804,0,0,0,0,0,0,"Eastern GOA"
1993.25,30052,"PS",805,0,0,0,0,0,0,"Western GOA"
1993.25,30052,"PS",99903,0,0,0,0,0,0,"GOA"
1996.25,30052,"PS",610,0,0,0,0,0,0,NA
1996.25,30052,"PS",620,0,0,0,0,0,0,NA
1996.25,30052,"PS",630,0,0,0,0,0,0,NA
1996.25,30052,"PS",640,0,0,0,0,0,0,NA
1996.25,30052,"PS",650,0,0,0,0,0,0,NA
1996.25,30052,"PS",803,0,0,0,0,0,0,"Central GOA"
1996.25,30052,"PS",804,0,0,0,0,0,0,"Eastern GOA"
1996.25,30052,"PS",805,0,0,0,0,0,0,"Western GOA"
1996.25,30052,"PS",99903,0,0,0,0,0,0,"GOA"
1999.25,30052,"PS",610,0,0,0,0,0,0,NA
1999.25,30052,"PS",620,0,0,0,0,0,0,NA
1999.25,30052,"PS",630,0,0,0,0,0,0,NA
1999.25,30052,"PS",640,0,0,0,0,0,0,NA
1999.25,30052,"PS",650,0,0,0,0,0,0,NA
1999.25,30052,"PS",803,0,0,0,0,0,0,"Central GOA"
1999.25,30052,"PS",804,0,0,0,0,0,0,"Eastern GOA"
1999.25,30052,"PS",805,0,0,0,0,0,0,"Western GOA"
1999.25,30052,"PS",99903,0,0,0,0,0,0,"GOA"
2001.25,30052,"PS",803,0,0,0,0,0,0,"Central GOA"
2001.25,30052,"PS",805,0,0,0,0,0,0,"Western GOA"
2001.25,30052,"PS",99903,0,0,0,0,0,0,"GOA"
2003.25,30052,"PS",610,0,0,0,0,0,0,NA
2003.25,30052,"PS",620,0,0,0,0,0,0,NA
2003.25,30052,"PS",630,0,0,0,0,0,0,NA
2003.25,30052,"PS",640,0,0,0,0,0,0,NA
2003.25,30052,"PS",650,0,0,0,0,0,0,NA
2003.25,30052,"PS",803,0,0,0,0,0,0,"Central GOA"
2003.25,30052,"PS",804,0,0,0,0,0,0,"Eastern GOA"
2003.25,30052,"PS",805,0,0,0,0,0,0,"Western GOA"
2003.25,30052,"PS",99903,0,0,0,0,0,0,"GOA"
2005.25,30052,"PS",610,0,0,0,0,0,0,NA
2005.25,30052,"PS",620,0,0,0,0,0,0,NA
2005.25,30052,"PS",630,0,0,0,0,0,0,NA
2005.25,30052,"PS",640,0,0,0,0,0,0,NA
2005.25,30052,"PS",650,0,0,0,0,0,0,NA
2005.25,30052,"PS",803,0,0,0,0,0,0,"Central GOA"
2005.25,30052,"PS",804,0,0,0,0,0,0,"Eastern GOA"
2005.25,30052,"PS",805,0,0,0,0,0,0,"Western GOA"
2005.25,30052,"PS",99903,0,0,0,0,0,0,"GOA"
2007.25,30052,"PS",610,3003.07965761383,1195.75550406288,4810.40381116477,2749627,1285882.41316571,4213371.58683429,NA
2007.25,30052,"PS",620,2213.14164985142,718.530266429364,3707.75303327347,1611885,569572.678678192,2654197.32132181,NA
2007.25,30052,"PS",630,18352.9463897739,2808.41550972147,33897.4772698263,16737508,2829838.77183116,30645177.2281688,NA
